inchikey,smiles,pIC50,n_records,molecule_chembl_id,mw,ic50_uM,ic50_ug_mL,cell_line
AABRPNCJHJFCQI-BQYQJAHWSA-N,COc1ccc(/C=C/c2cc(OC)c3ccccc3c2)cc1O,5.441291429466834,1,CHEMBL175897,306.361,3.620000000000001,1.1090268200000002,A549
AABRPNCJHJFCQI-FPLPWBNLSA-N,COc1ccc(/C=C\c2cc(OC)c3ccccc3c2)cc1O,7.3979400086720375,1,CHEMBL175431,306.361,0.04000000000000001,0.012254440000000002,A549
AADVCYNFEREWOS-IMXZWMQCSA-N,C=C/C=C\[C@H](C)[C@H](OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C\[C@H](C)[C@@H](O)[C@@H](C)/C=C\[C@@H](O)C[C@@H]1OC(=O)[C@@H](C)[C@@H](O)[C@H]1C,7.173925197299173,1,CHEMBL453645,593.8020000000002,0.06700000000000007,0.03978473400000006,A549
AADVCYNFEREWOS-OBRABYBLSA-N,C=C/C=C\[C@H](C)[C@H](OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C\[C@H](C)[C@@H](O)[C@@H](C)/C=C\[C@@H](O)C[C@@H]1OC(=O)[C@H](C)[C@@H](O)[C@H]1C,7.823908740944319,7,CHEMBL364447,593.8020000000002,0.015000000000000003,0.008907030000000007,A549
AADVCYNFEREWOS-UGLUSJJBSA-N,C=C/C=C\C(C)C(OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C\C(C)[C@@H](O)[C@@H](C)/C=C\C(O)C[C@@H]1OC(=O)[C@H](C)[C@@H](O)[C@H]1C,8.42021640338319,1,CHEMBL317112,593.8020000000002,0.0037999999999999996,0.002256447600000001,A549
AAFHHXQPWZUDFK-UHFFFAOYSA-N,COc1ccc(Nc2nc3cc(N)cc(N)c3nc2-c2ccccc2)cc1,4.559999953221535,1,CHEMBL518405,357.41700000000003,27.54229000000002,9.844082664930006,A549
AAGONDJNRDWVLR-SANMLTNESA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccc(OC)cc1c2C1CCCC1,7.508638306165727,1,CHEMBL563796,446.50300000000027,0.031000000000000028,0.01384159300000002,A549
AAOVJJBGOAWYIT-UHFFFAOYSA-N,Oc1cccc(Nc2nc3ccccc3c3[nH]c4ccccc4c23)c1,4.985059650207064,1,CHEMBL596799,325.3710000000001,10.349999999999989,3.3675898499999977,A549
AAQXIJATYSGBKH-UHFFFAOYSA-N,CN(C)CCNc1ccc2cc3ccccc3c3c2c1C(=O)N(CCN(C)C)C3=O,7.107905397309519,1,CHEMBL343852,404.51400000000024,0.07800000000000007,0.031552092000000045,A549
AAULHXMYIYHOPY-UHFFFAOYSA-N,N#Cc1c(CC(N)c2ccccc2)cc(-c2ccccc2O)nc1N,5.698970004336019,1,CHEMBL183009,330.3910000000001,2.0000000000000004,0.6607820000000003,A549
AAULUGZZFCAQJP-UHFFFAOYSA-N,CCN1C(N2CCCCC2)=Nc2ccccc2C1CC(=O)NCc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,4.637706062035769,1,CHEMBL217660,559.7360000000003,23.02999999999999,12.890720080000003,A549
AAZYQZVCUPZNQP-UHFFFAOYSA-N,c1ccc(CCCc2cc[n+](CCCCCCCCCCCC[n+]3ccc(CCCc4ccccc4)cc3)cc2)cc1,4.259637310505756,1,CHEMBL595086,562.8860000000004,55.000000000000036,30.958730000000042,A549
ABCVSWBURFMCEG-LJKKGSDXSA-N,CON(CCCc1ccc(N(CCCl)CCCl)cc1)C1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,5.657577319177793,1,CHEMBL1277963,451.3910000000001,2.200000000000002,0.9930602000000011,A549
ABCVSWBURFMCEG-LWUBGYQZSA-N,CON(CCCc1ccc(N(CCCl)CCCl)cc1)[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,5.337242168318426,1,CHEMBL1277246,451.3910000000001,4.600000000000002,2.0763986000000014,A549
ABCVSWBURFMCEG-QBFPIVRFSA-N,CON(CCCc1ccc(N(CCCl)CCCl)cc1)C1O[C@H](C)[C@H](O)[C@H](O)[C@H]1O,5.017728766960431,1,CHEMBL1277962,451.3910000000001,9.60000000000001,4.333353600000006,A549
ABCVSWBURFMCEG-VWHCCKHFSA-N,CON(CCCc1ccc(N(CCCl)CCCl)cc1)C1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,5.6020599913279625,1,CHEMBL1277799,451.3910000000001,2.499999999999999,1.1284774999999998,A549
ABDAXVPXRXIJOY-QFIPXVFZSA-N,Cn1cc(C[C@@H](CO)NCc2c3ccccc3cc3ccccc23)c2ccccc21,4.782252926737207,1,CHEMBL1761973,394.5180000000001,16.509999999999987,6.5134921799999965,A549
ABDLPIQRPBGQPA-UHFFFAOYSA-N,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c(C)[nH]c2c1,8.221848749616356,1,CHEMBL363063,355.39000000000004,0.006000000000000003,0.002132340000000001,A549
ABIUFIYFFWDIDH-DXRVJIQQSA-N,CN1CCC[C@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)C1,5.920818753952375,1,CHEMBL1095449,376.46000000000015,1.2000000000000008,0.45175200000000054,A549
ABIUFIYFFWDIDH-IENJSVCTSA-N,CN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)C1,6.522878745280337,1,CHEMBL1094159,376.46000000000015,0.3000000000000001,0.1129380000000001,A549
ABIUFIYFFWDIDH-VAWYXSNFSA-N,CN1CCCC(n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)C1,6.301029995663981,1,CHEMBL1094158,376.46000000000015,0.49999999999999994,0.18823000000000004,A549
ABLDGZYCNSWNJY-JJKYIXSRSA-N,COc1ccc(-c2n[nH]c(=O)c(/C(=N/Nc3cccc(OC)c3)c3cc(OC)c(OC)c(OC)c3)n2)cc1,3.6020599913279625,1,CHEMBL476654,517.5420000000004,249.99999999999994,129.38550000000006,A549
ABMIIPLFOFMYRH-UHFFFAOYSA-N,Brc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,6.070581074285707,1,CHEMBL1807524,375.22900000000004,0.8500000000000002,0.31894465000000016,A549
ABOLSRGVILSDMS-RHUWTTMGSA-N,C=C1C(=O)[C@]23C[C@@]1(OCC)CC[C@H]2[C@@]12C=CC(=O)[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)OC,4.739928612014925,1,CHEMBL585512,400.4270000000002,18.200000000000014,7.2877714000000084,A549
ABRLJDSDABFAQX-UHFFFAOYSA-N,CCN(CC)CCn1ccc2c3c(O)cc(-c4ccccc4)nc3ccc21,4.920818753952375,1,CHEMBL379229,359.47300000000007,12.000000000000007,4.313676000000003,A549
ABRZXIMZMMEOSK-UHFFFAOYSA-N,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CCNC(C)C)OCO3,4.698970004336019,1,CHEMBL420670,477.5170000000003,20.000000000000004,9.550340000000007,A549
ABXHFMLAKQYQPM-FYLKYWMUSA-N,C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)[C@@]1(C)CO1)CC(=C)[C@@H]1C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)[C@@]3(CO3)[C@H]21,6.096910013008056,1,CHEMBL449606,629.6620000000001,0.8000000000000004,0.5037296000000003,A549
ACDJNBCQONNVNU-OVCLIPMQSA-N,COc1ccc(/C=C(/c2cc(OC)c(OC)c(OC)c2)C(C)O)cc1O,5.520000247408364,1,CHEMBL1761598,360.40600000000006,3.019950000000004,1.0884080997000016,A549
ACLBXENVWSKUGV-BQYQJAHWSA-N,COc1cc(/C=C/c2ccc3ccccc3c2)cc(N)c1OC,5.667561540084394,1,CHEMBL175660,305.37700000000007,2.1500000000000026,0.6565605500000009,A549
ACLBXENVWSKUGV-FPLPWBNLSA-N,COc1cc(/C=C\c2ccc3ccccc3c2)cc(N)c1OC,5.785156151952302,1,CHEMBL361539,305.37700000000007,1.6400000000000003,0.5008182800000003,A549
ACNJMIYZGUUYIE-UHFFFAOYSA-N,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,7.259637310505756,1,CHEMBL402759,446.5320000000003,0.055000000000000035,0.024559260000000034,A549
ACSZMTJOQYKXFY-RGZXMCKMSA-N,C=C(C)[C@@H]1CC[C@]2(C(=O)[C@H]3CCOC3=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.259637310505756,1,CHEMBL602532,566.8230000000002,5.5000000000000036,3.117526500000003,A549
ACVGWSKVRYFWRP-UHFFFAOYSA-N,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,4.838631997765025,1,CHEMBL85139,287.322,14.500000000000012,4.166169000000004,A549
ACVQEBXNNLXAGR-WOOPDLCSSA-N,CCN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc(C)c2-c2ccccc2)C1,6.522878745280337,1,CHEMBL1095119,430.5520000000002,0.3000000000000001,0.1291656000000001,A549
ACWNTJJUZAIOLW-BWXYOZBYSA-N,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4.958356215336359,2,CHEMBL312687,498.7480000000004,11.00636179670648,5.4894009333837674,A549
ACWQRBMGRMYDBA-UHFFFAOYSA-N,COc1cccc(C2NN=C(c3cc(OC)c(OC)c(OC)c3)C2O)c1,5.142667503568731,1,CHEMBL189016,358.39400000000006,7.200000000000008,2.5804368000000037,A549
ADBMXQPPNNMQLV-UHFFFAOYSA-N,COc1ccc(C2C3=C(COC3=O)Nc3ccc4cc[nH]c4c32)cc1O,5.638272163982407,1,CHEMBL1766365,348.35800000000006,2.300000000000001,0.8012234000000006,A549
ADDGUHVEJPNWQZ-PSDZGDCNSA-N,C/C=C(/C)C(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@@H](O)[C@@]3(C)C(=O)[C@H](O)C(=C1C)C2(C)C,5.489454989793388,1,CHEMBL398922,789.8750000000001,3.2399999999999993,2.559195,A549
ADEOYAGFYMBCAE-NENHWMRGSA-N,C/C1=C\[C@H]2OC(=O)[C@@H](CN3CCC(O)C3)[C@@H]2CC/C(C)=C/CC1,4.580044251510242,1,CHEMBL212687,319.44500000000005,26.30000000000001,8.401403500000006,A549
ADFOLUXMYYCTRR-ZIAGYGMSSA-N,COc1cc(C[C@@H](C)[C@H](C)Cc2ccc(O)c(OC)c2)ccc1O,5.125518182300533,3,CHEMBL375927,330.42400000000004,7.490000000000003,2.474875760000001,A549
ADIULPMMWPDMRR-JBASAIQMSA-N,COc1ccc(-c2n[nH]c(=O)c(/C(=N/Nc3ccc(Cl)cc3)c3cc(OC)c(OC)c(OC)c3)n2)cc1,4.732828271596986,1,CHEMBL478075,521.9610000000004,18.499999999999996,9.656278500000004,A549
ADJGXPUZMBQGOG-IYEHQSOQSA-N,COC(=O)/C(C)=C1\C(=O)[C@H](O)[C@]2(C)C3=C(C[C@@H]4[C@]5(OC(=O)C6=C5C[C@H]5[C@](O)(COC(=O)/C(C)=C/COC(=O)[C@@H](OC(C)=O)CC(=O)OC6)[C@H]6C[C@H]6[C@]45C)[C@H]31)[C@H]1C[C@H]12,5.327902142064282,1,CHEMBL1077073,790.815,4.7000000000000055,3.7168305000000044,A549
ADKZETJMQRZCBI-HNNXBMFYSA-N,CC[C@H]1CCCN1CN1C(=O)c2cccc3c2c(cc2c4ccccc4sc32)C1=O,6.236572006437063,1,CHEMBL470319,414.5300000000002,0.5799999999999995,0.24042739999999993,A549
ADKZETJMQRZCBI-OAHLLOKOSA-N,CC[C@@H]1CCCN1CN1C(=O)c2cccc3c2c(cc2c4ccccc4sc32)C1=O,5.220403508742176,1,CHEMBL511153,414.5300000000002,6.019999999999998,2.4954706,A549
ADKZETJMQRZCBI-UHFFFAOYSA-N,CCC1CCCN1CN1C(=O)c2cccc3c2c(cc2c4ccccc4sc32)C1=O,5.5406075122407685,1,CHEMBL472396,414.5300000000002,2.8800000000000043,1.1938464000000024,A549
ADMCRKZCGGZRLA-UHFFFAOYSA-N,O=C1C=C(N2CCN(c3ccccc3)CC2)C(=O)c2c(O)cccc21,5.376750709602099,1,CHEMBL1784150,334.37500000000006,4.200000000000003,1.404375000000001,A549
ADOUNJBEKVZHQH-UHFFFAOYSA-N,CCc1nc2ccc3c(c2[nH]1)C(=O)c1ccccc1C3=O,4.54515513999149,1,CHEMBL595834,276.295,28.5,7.8744075,A549
ADQPOZMABHTOQI-UHFFFAOYSA-N,O=S(=O)(Nc1ccc2[nH]c3ccncc3c2c1)c1ccccc1,4.341797746612985,1,CHEMBL1290453,323.37700000000007,45.51999999999999,14.72012104,A549
ADSDNLVIHODCEH-UHFFFAOYSA-N,Cc1ccc([N+](=O)[O-])cc1[S+]([O-])c1nc(-c2cnc3ccc(Cl)cn23)cs1,6.568636235841012,1,CHEMBL553488,418.8870000000001,0.2700000000000003,0.11309949000000016,A549
ADSUTNDRQRFWJK-UHFFFAOYSA-N,c1cc(-c2ccncc2)nc(-c2ccsc2)c1,4.364013888199167,1,CHEMBL460459,238.315,43.25000000000004,10.30712375000001,A549
ADTXTLLYBGZQMS-KHPPLWFESA-N,CCCCCCCC/C=C\CCCCCCCCOc1cc(O)c(C(C)=O)c(O)c1,4.508638306165727,1,CHEMBL1242361,418.6180000000001,31.00000000000003,12.977158000000015,A549
ADUHYGZFLLDNHB-UHFFFAOYSA-N,COc1ccc2c(CNCCCCCC(=O)O)cc3cc4c(cc3c2c1)OCO4,6.096910013008056,1,CHEMBL231493,395.45500000000015,0.8000000000000004,0.31636400000000026,A549
ADXAZLWYWVNMDQ-INIZCTEOSA-N,CCCCCCNC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,5.221848749616356,1,CHEMBL1289471,444.5510000000003,6.000000000000003,2.6673060000000026,A549
ADZHHNSBYWYFKH-UTYDZBSVSA-N,C[C@@H]1O[C@H]2OC3[C@@H](OC[C@H](O)[C@@H]3O)OC(=O)[C@@]34CC[C@@H]5C(=CC[C@H]6[C@@]5(C)CC[C@H]5C(C)(C)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7OC(=O)CC(C)(O)CC(=O)O[C@@H]1[C@@H](O)[C@H]2O)[C@@H](O)C[C@]65C)[C@@H]3CC(C)(C)CC4,5.8794260687941495,1,CHEMBL3038203,1187.3330000000005,1.3200000000000018,1.567279560000003,A549
AECMDTLIMQWHQN-UHFFFAOYSA-N,Nc1nc(N)c2c(n1)NC(c1ccccc1)C1CCc3ccccc3C1=N2,5.148130399270234,1,CHEMBL1172083,356.4330000000001,7.109999999999998,2.53423863,A549
AEDXHIJSHUQOIU-ZGBZVGAJSA-N,CC(=O)C1=CC[C@H]2[C@]3(C)CC[C@H]4C(C)(C)CCC[C@]4(C(=O)O)[C@H]3CC(=O)[C@]2(C)[C@H]1C=O,5.589999287456538,1,CHEMBL251244,428.56900000000013,2.5704000000000002,1.1015937576000003,A549
AEEVMTOUTDXBNY-VUKAXSINSA-N,C/C=C/[C@H]1OC2(CCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O[C@@H]1/C=C/C,8.10790539730952,1,CHEMBL196185,420.5280000000002,0.0078000000000000074,0.0032801184000000047,A549
AEFXNURLAGMDLH-UHFFFAOYSA-N,COc1cc2cc(Cc3ccc(O)cc3)c(=O)oc2cc1O,4.055024091587952,1,CHEMBL1080242,298.29400000000004,88.10000000000005,26.279701400000018,A549
AEHBVQHJSNELOD-CAIAHIEYSA-N,COc1cc(C(c2cc(OC)c(OC)c(OC)c2)[C@@H]2COC(=O)[C@H]2C)cc(O)c1OC,4.073513108109079,2,CHEMBL522403,432.4690000000002,84.42807589895669,36.51252555594592,A549
AEJCKEFGOBKHTE-UHFFFAOYSA-N,COc1ccc(-c2noc(N)c2-c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccccc1,4.417368560510363,1,CHEMBL594115,462.50200000000024,38.250000000000036,17.690701500000024,A549
AEQLZYUFZYOPDP-SXRYQNKZSA-N,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C=C(I)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4.376750709602099,1,CHEMBL410906,606.5849999999999,42.00000000000003,25.476570000000013,A549
AEUUTDWFLMFGIZ-UHFFFAOYSA-N,COCOc1cc(O)c2c(=O)cc(C3(O)C=CC(=O)C=C3)oc2c1,4.608888386297197,1,CHEMBL397277,330.29200000000003,24.610000000000014,8.128486120000005,A549
AEVJUXOVPDPKGQ-JFJWUTIJSA-N,C=C1C(=O)[C@@]23[C@H](O)C[C@@H]4[C@@](C)(CO)CCC[C@@]4(C)[C@@H]2C[C@@H]1[C@H](O)[C@H]3O,4.978810700930062,1,CHEMBL376585,350.455,10.500000000000005,3.6797775000000015,A549
AEWHWKPGZKWULH-UHFFFAOYSA-N,COc1cc(OC)cc(-c2nnc(SCc3ccccc3)o2)c1,4.698970004336019,1,CHEMBL1929314,328.39300000000003,20.000000000000004,6.567860000000001,A549
AEXBRBWRPNGGEZ-FKBYEOEOSA-N,CC[C@]12C=CCN3CC[C@]4(C(=C(C(=O)OC)C1)Nc1cc(OC)ccc14)[C@@H]32,4.892790030352131,1,CHEMBL1165751,366.4610000000001,12.800000000000011,4.690700800000006,A549
AEXSZNMNYYRMHU-PXNMLYILSA-N,CCc1cccc2c(/C=C3\C(=O)Nc4ccc(F)cc43)c[nH]c12,4.958607314841775,1,CHEMBL1914911,306.34,11.000000000000009,3.3697400000000024,A549
AEYWOOIGXQPBHS-UHFFFAOYSA-N,CC(C)C1=C(Sc2ccc(F)cc2)c2ccc3c(c2C(=O)C1=O)CCCC3(C)C,5.903089986991944,1,CHEMBL206827,408.53800000000035,1.2499999999999996,0.5106725000000002,A549
AEZULLUIJXMKOD-ZMOGYAJESA-N,O=C(N/N=C/c1ccco1)c1cc(-c2ccccc2)nn1Cc1ccc(Cl)nc1,4.5828605902726745,1,CHEMBL514278,405.8450000000001,26.129999999999995,10.60472985,A549
AFBYNDQCDGJGBD-UHFFFAOYSA-N,COc1cc(Nc2nc3cc(N)cc(N)c3nc2-c2ccccc2)cc(OC)c1,4.70000006855703,1,CHEMBL464844,387.4430000000001,19.952619999999992,7.730502950659999,A549
AFDJIPZINRNVSS-UHFFFAOYSA-N,COc1cc(CCC(=O)Nc2ccc(C(=O)NO)cc2)ccc1OCc1cccs1,4.096910013008056,1,CHEMBL567972,426.49400000000014,80.00000000000003,34.11952000000002,A549
AFHFQIONNBNFLX-ZNLRHDTNSA-N,O=C(Cn1cnc2scc(-c3ccc(Cl)cc3)c2c1=O)N/N=C/c1ccc(Cl)c([N+](=O)[O-])c1,4.698970004336019,1,CHEMBL1909668,502.33900000000017,20.000000000000004,10.046780000000004,A549
AFKAMWDXNQUZCB-UHFFFAOYSA-N,O=C1C=CC(O)(c2nc3ccccc3o2)C=C1,5.632644078973981,1,CHEMBL151313,227.21900000000002,2.3299999999999996,0.5294202699999999,A549
AFSKFEIFCBGZOV-UHFFFAOYSA-N,COc1ccc2c(CN3CCCC(CN)C3)cc3cc4c(cc3c2c1)OCO4,6.207608310501746,1,CHEMBL3215767,378.47200000000015,0.6200000000000007,0.23465264000000033,A549
AFWVAOKSEARFFH-VVEOGCPPSA-N,CCC1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/c1ccc(Br)cc1,8.698970004336019,1,CHEMBL255187,544.4050000000002,0.0020000000000000005,0.0010888100000000008,A549
AFYFYSYCAAAFCY-IBGZPJMESA-N,COc1ccc(C(=O)Nc2n[nH]c3c2CN(C(=O)[C@@H](OC)c2ccccc2)C3)cc1,4.142667503568732,1,CHEMBL1172702,406.4420000000001,71.99999999999994,29.263823999999985,A549
AGBZOWINMPCODV-UHFFFAOYSA-N,COc1cc(-c2nc(N)sc2-c2ccc3ccccc3c2)cc(OC)c1OC,8.42021640338319,1,CHEMBL1800718,392.4800000000002,0.0037999999999999996,0.0014914240000000005,A549
AGDQZGDSEGPLAB-FUSUAFTQSA-N,C=C(C)[C@@H]1CC[C@]2(C(=O)CC(=O)OCC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.275724130399211,1,CHEMBL589344,540.8290000000004,5.300000000000002,2.866393700000003,A549
AGFRIFGJACNPFZ-RFBIWTDZSA-N,COc1ccc(-c2cc3c(OC)cc(OC)cc3n(C)/c2=N\Nc2ccccc2)cc1,5.0,1,CHEMBL83286,415.49300000000005,10.0,4.15493,A549
AGHDZMKTPDANEA-HBEGYKGVSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C/C(=N\O)C4=CC(=O)C(O)=C[C@]4(C)[C@H]3CC[C@]12C,5.630784142589857,1,CHEMBL392510,427.62900000000025,2.340000000000003,1.0006518600000018,A549
AGNXABPJBSLWNH-AUWJEWJLSA-N,O=C1/C(=C/c2ccc(Br)cc2)Oc2ccc(O)cc21,4.349692476868063,1,CHEMBL1630352,317.13800000000003,44.70000000000002,14.176068600000008,A549
AGPKHLPHPSLRED-UHFFFAOYSA-N,CS(=O)(=O)SCCO,3.79317412396815,1,CHEMBL271923,156.228,161.0000000000001,25.152708000000022,A549
AGTFKGLDCMHYMV-UHFFFAOYSA-N,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)CCl)CC3)c(F)cc2c1=O,5.0,1,CHEMBL572618,407.8290000000002,10.0,4.078290000000002,A549
AGZMFTKKLPHOMT-DUJTVWLASA-N,C/C=C1/CN2CC[C@]34C(=C(C(=O)OC)[C@H]1C[C@H]23)Nc1ccccc14,4.823908740944319,1,CHEMBL508955,322.408,15.000000000000004,4.836120000000002,A549
AHABUALNEMFKEZ-QOODKSGDSA-N,COc1cccc(C(=O)NCCNC(=O)[C@@]2(C)CC[C@]3(C)CC[C@]4(C)C(=CC(=O)[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@]54C)[C@@H]3C2)c1,4.200659450546418,1,CHEMBL1836921,646.9130000000001,63.000000000000064,40.75551900000005,A549
AHAJUDPVPSLOAM-MCTQLSMQSA-N,COC(C)(C)/C=C/C[C@H](C)[C@@H]1CC[C@]2(C)[C@@H]3CCC4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,4.626904012921273,1,CHEMBL2069126,458.7710000000003,23.61000000000002,10.831583310000017,A549
AHERCVYSASKJDT-UHFFFAOYSA-N,O=C(Cc1cccc2ccccc12)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,5.853871964321762,1,CHEMBL254367,420.49400000000026,1.4000000000000006,0.5886916000000005,A549
AHJZWXJZBHFCCI-QHCPKHFHSA-N,CC(=O)N(Cc1c2ccccc2cc2ccccc12)[C@H](CO)Cc1c[nH]c2ccccc12,4.817300096663957,1,CHEMBL1761983,422.5280000000002,15.230000000000008,6.435101440000006,A549
AHRYGTLQKLFDDU-FQEVSTJZSA-N,COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)C[C@H]1CN(Cc2ccccc2)CN1C3,5.275724130399211,1,CHEMBL1813668,454.5700000000002,5.300000000000002,2.409221000000002,A549
AHRYGTLQKLFDDU-HXUWFJFHSA-N,COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)C[C@@H]1CN(Cc2ccccc2)CN1C3,5.571865205971211,1,CHEMBL1813677,454.5700000000002,2.6800000000000037,1.2182476000000022,A549
AHSUETVPEKJRGY-NVNCCIFVSA-N,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ccc5ccc6cccc7ccc3c5c67)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,5.769551078621726,1,CHEMBL1288637,599.6390000000004,1.7000000000000006,1.019386300000001,A549
AHUOEAXKYNYTBK-KAYWLYCHSA-N,COc1ccc(NC(=O)[C@@H]2C(C=O)=Cc3cc4c(cc3[C@H]2c2cc(OC)c(OC)c(OC)c2)OCO4)cc1,5.920818753952375,1,CHEMBL568046,517.5340000000004,1.2000000000000008,0.6210408000000011,A549
AHVXXAZQIYOVOE-GFPUULJCSA-N,COCOc1cc(/C=C/c2cc(C=O)c3c(c2)C[C@@H]2C(C)(C)[C@H](O)CC[C@@]2(C)O3)cc(OC)c1C/C=C(\C)CCC=C(C)C,5.1089527312804535,2,CHEMBL1927857,602.8120000000001,7.781212373403001,4.6906081932358115,A549
AHZVYVPVHRHEHF-MYPMTAMASA-N,CC(=O)O[C@H]1C=CC(=O)O[C@H]1[C@H]1O[C@@H]1c1ccccc1,5.2225731776106885,1,CHEMBL1818734,274.272,5.990000000000001,1.6428892800000003,A549
AIDGXZVSEQGOGL-DEOSSOPVSA-N,COc1ccc(-n2c(C)nc3ccc(OCCCCCOc4cc5c(cc4OC)C(=O)N4CCC[C@H]4C=N5)cc3c2=O)cc1,6.853871964321762,1,CHEMBL1812756,596.6840000000003,0.14000000000000004,0.08353576000000007,A549
AIDQPBGZCLAEDG-XIDUGBJDSA-N,OC[C@H]1O[C@@H](n2ccc3c(-c4cn[nH]c4)ncnc32)[C@H](O)[C@@H]1O,5.207608310501746,1,CHEMBL576702,317.30500000000006,6.200000000000006,1.9672910000000023,A549
AIEGEPAELPMAPY-UHFFFAOYSA-N,CC(C)=CCOc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,4.698970004336019,1,CHEMBL1800811,338.3590000000001,20.000000000000004,6.767180000000003,A549
AIPBQISMSWXLSG-UHFFFAOYSA-N,CN1CCN(C(=O)c2cc(-c3ccc(F)cc3F)ccc2O)CC1,3.638442138559477,1,CHEMBL549288,332.3500000000001,229.9100000000002,76.41058850000009,A549
AISRCZMZSLSDTC-UHFFFAOYSA-N,Nc1ccc(C(=O)N2CCc3cc(S(=O)(=O)N4CC(c5ccc(F)cc5)NC4=O)ccc32)cc1,5.920818753952375,1,CHEMBL187716,480.5210000000002,1.2000000000000008,0.5766252000000006,A549
AITWXFPAQNDRGX-CJFMBICVSA-N,NC[C@H]1C[C@H](c2cc3ccccc3c3ccccc23)N(Cc2ccccc2)O1,4.455931955649724,1,CHEMBL1651746,368.48000000000013,35.0,12.896800000000004,A549
AITWXFPAQNDRGX-NBGIEHNGSA-N,NC[C@@H]1C[C@H](c2cc3ccccc3c3ccccc23)N(Cc2ccccc2)O1,4.494850021680094,1,CHEMBL1651744,368.48000000000013,32.00000000000002,11.791360000000012,A549
AIVLOPSYKXJQNL-LJAQVGFWSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c4c(ccc3nc2-1)OCN(c1cccc(C)c1)C4,6.376750709602099,1,CHEMBL452538,495.5350000000003,0.4200000000000003,0.20812470000000027,A549
