perimeter_wells_used,true_ic50,median_ic50,bias_pct,cv_pct
False,160.79334486152587,162.68597753852367,1.1770590870086872,4.601921840101195
True,160.79334486152587,125.15350175607641,-22.16499889105625,6.086395421794491
