interference_k,cell_free_control_used,true_ic50,median_ic50,bias_pct,apparent_viability_200ppm
0.0,False,160.79334486152587,162.41322641247683,1.0074307194405312,44.2702715177675
0.0,True,160.79334486152587,162.29915652012352,0.9364887955371818,44.26879837370227
0.0005,False,160.79334486152587,260.2440111088239,61.84998908564546,54.88654676505735
0.0005,True,160.79334486152587,162.29915741453146,0.9364893517840511,44.26879837370227
0.001,False,160.79334486152587,693.5837166110983,331.3510097127515,65.41668331326338
0.001,True,160.79334486152587,162.29915672289656,0.9364889216450364,44.268798373702275
0.002,False,160.79334486152587,186040986430.5071,115701919398.42474,86.54063834626137
0.002,True,160.79334486152587,162.2991572420731,0.9364892445293901,44.26879837370227
